rest_name,user_id,rating
Biryani Ki Dukan,246,5
Hotel Jai Malhar,246,5
Ratnamala Restaurant,246,3
The Culcutta Foods,246,0
Caffee 24,246,1
Hotel Dhangarwada,246,1
Dream Kitchen,246,3
Ambe Snacks Center,246,4
Persian Cafe Irani Chai,246,5
Cafe Yoga Yog Snack,246,2
#PFC-Pocket Friendly Cafe,246,5
Food Eats,247,2
Barbeque Celebration,247,3
Gandharv Restaurant,247,3
Love Sugar & Dough,247,5
Shri Krishna's Roll,247,2
Rajendra Pavbhaji Juicebar,247,3
Ask Dosa Point,247,2
Kulfi House,247,3
Vinayak Hotel,247,0
Jijau Snacks And Lunch Home,247,5
La Panino,247,2
Sky House,247,0
Monginis,247,4
Hotel Omkar,247,4
Zumo Bar,247,5
Radhika - Nawabi Kolkata,247,4
KP Cafe,247,1
Chaat Haveli,247,0
The Puneri Breakfast,247,0
Balaji Dosa,247,2
Shravani Pure Veg,247,0
Big Bite Biryani,247,1
Idezzerts,247,5
Desie Bites,247,0
Bapat Veg Uphar Gruh,247,5
Hotel Shivratna,247,5
Midnight Cravings,247,0
The Biryani Junction,247,4
Four In One,247,2
Aavees,247,5
Shantadurga Veg Nonveg,248,4
Wimpy's Bistro,248,3
Poorna Restaurant,248,0
Tastea,248,4
Sinhgad Restaurant,248,4
Bourn Village,248,0
Shrinath Pav Bhaji Center,248,0
Time Plz,248,4
Tiranga,248,1
Udupi Snack Center,248,0
Akshay Hotel,248,3
Khana Khajana,248,4
Eatology,248,4
Hotel Dhanshree,248,4
Curry Pot Restaurant,248,5
SAVJI STYLE,248,0
The Paratha House,248,2
Roll Boost,248,2
Hotel Kunal,248,4
Ziyafat Biryani,248,2
Hotel Jijau,248,0
S H Biryani,248,1
Alan's Cafe,248,2
The Matka Biryani,248,5
Cheezy Bites,248,2
Dyno Foods,248,5
L'dorado,249,3
Frozen Fire & Crunchy Bites,249,1
Maai Foods,249,3
Fresh Stuff -All Day Kitchen,249,2
Akash Snacks & Bhojnalay,249,4
Food Darbar,249,5
Atithi,249,3
Kohli's Firangi Dhaba,249,5
Pallavi Snacks Center,249,3
Cheez-Sos,249,3
Hotel MH44,249,2
Pune Pride,249,0
Taste of Nawabs,249,5
The Real Green Cafe,249,4
Hotdog Burgers,249,2
Shree Krishna Dabeli & Burger,249,1
Healthy Tadka,249,1
Ketan Family Garden,249,1
The Health Password,249,1
Masala Dabar,249,1
Budget Bites,249,0
Burger VS Sandwich,249,1
Sam & Sam,249,0
Dawat,249,3
Food Maestros,249,1
Punjabi Bhukhad Pure Veg,249,5
Olive Kitchen,249,0
Ruchkar Foods,249,3
Shakes and Cream,249,0
Royal Punjab,249,4
Shivraje Chinese,249,3
Food Fantacy,249,1
Maharashtra Fast Food Corner,249,2
Baker Street Bistro Cafe,249,2
Post 91 - Goldmine Buffet,249,3
Assal Gavran Chuv,249,5
Foodkart,249,5
Shirish Chaina Park,249,5
Amos Tiffins,249,1
Rasik Thali by D'Absolute Cocina,249,2
Krishna Veg,250,0
Royal House,250,3
Bhoomi Tiffin Service,250,5
R K Biryani House,250,0
Swad Food Court,250,1
Lassi Ghar,250,4
Vikas Snacks Corner,250,0
Cafe One Life,250,4
Rosso Bianco,250,5
Hotel Aarohi,250,2
Annapurna Pure Veg,250,0
Z S Hotel,250,1
Bar Code - Novotel,250,5
Let's Roll,250,1
Z S Bakers & Cafe,250,4
Hotel Lijjat,250,4
The Eatery - Four Points by Sheraton,250,3
AK99,250,3
Piatto Dessert Studio || Cafe,250,1
Sanman Family Restaurant,250,1
Darbar,250,0
Under The Tree,250,5
Singh Ching Momo's & Chinese,250,4
Oum Kailash Dairy,250,1
Hotel Jagdamb,250,0
Spice Restaurant - Hotel Park Ornate,250,1
Between Bread,250,4
Puneri Chaat Shala,250,3
XOXO Club & Lounge,250,3
The Egg Factory,250,3
Sapna Pav Bhaji,250,3
The Steam Room,250,2
Desi Shakes By KB,250,5
Hotel Pangat,250,5
Jacks Chinese Restaurant,250,1
Chocolate Biclate,250,2
Mamta Sweets,250,2
Shantai Kitchen,250,1
U.F.C Cafe,251,4
The Sparrow Rolls,251,3
Rau,251,1
Vintage Cafe,251,1
Pride Kitchen's Hyderabadi Biryani,251,3
Chopatiwala,251,3
Davangiri Hotel,251,4
World of Desserts,251,0
Shabana Bakery & Kitchen,251,1
Big Burger,251,5
Classic Pani Puri,251,0
Golden Dragon,251,1
Hunger Treat,251,3
Fast Food Mania,251,0
Farmer's Choice,251,3
Gandharv Garden Restaurant & Bar,251,2
Bluecherry Family Resto & Bar,251,5
Gaurishankar,251,1
Hotel Shivanjali,251,1
Mystic Grill,251,0
Dawat Biryani House,251,1
Rajmudra Fast Food & Chinese Center,251,5
AAZMI,251,4
Torna Misal,251,2
The Roadies Momos Cafe,251,3
Pednekar's Kitchen,251,2
Kebab King,251,3
Speedy Chow,251,2
Srinoo's Restaurant,251,3
Charbhuja Bhojnalay,251,5
Cafe Mint,251,2
Hotel Green Wood's,251,0
Kanchan Veg,252,1
Flavours,252,2
Menchie's Frozen Yogurt,252,3
Gifts N Cakes,252,4
Timepass,252,1
Shree Sadguru Snacks Center,252,4
Surabhi,252,1
Chettinad Box,252,2
Flavours Of India,252,3
East India Co.,252,4
Kasba Bistro,252,5
Kanifnath Snacks Center,252,5
Akkha Masur,252,1
Streets Of Indore,252,5
Vaishnavi Restaurant & Bar,252,3
Fill My Tummy,252,1
Yummy Tikha,252,5
A Loaf Story,252,5
Hotel Asmita,252,1
The Mighty Crust Pizzeria,252,5
Royal Hunger Café,252,5
Ayush Bhurji Center,252,2
Real Spice,252,2
Yellow - Your Eggular Kitchen,252,4
Chandani Restaurant and Bar,252,1
Krunchy Bubble Kitchen & Bar,252,3
Akkha Masur,253,5
Nayab,253,0
Shree Maha Durgeshwari,253,4
Indori Special Namkeen,253,0
Emmer Bakery,253,5
Lai Bhari Hotel,253,0
AK99,253,0
Golden Paradise,253,3
All Time Restaurant & Bar,253,2
Chalo Dilli,253,0
XOXO Club & Lounge,253,3
Hyderabadi Biryani House,253,0
Prabhat Katta,253,0
Samosa Express,253,5
BunKababs,253,3
Hotel Sitara,253,3
Gol Gappe,253,3
Preksha Veg Restaurant,253,2
Om Sai Hotel,253,3
Cafe Pepper Jack,253,3
De' Kettle Cafe,253,3
D.K. Biryani House,253,3
Richie Rich,253,5
Cream and Fudge,253,0
Malabar Biryani House,253,3
Tatya Misal House,253,0
Green Bakery,253,0
Rainbow Food Park,253,2
Frangipani - Ambrosia Resort and Spa,253,0
Blu Cafe,253,0
Cake Paradise,253,3
Pet Pujo,253,3
Shiv Dining Hall & Restaurant,253,2
Pushpak Restaurant & Bar,253,5
China Hut,253,2
S&B Snacks Center,254,2
Govind Garden,254,5
New York Waffles & Dinges,254,2
MH 14 Tadka Garden Restaurant,254,4
Cafe 9,254,0
Shama Bhosle's Lazeez Biryani,254,4
The Smookah Lounge,254,4
Penacho Restaurant & Bar,254,1
Swagat Snacks Center,254,0
Thambbi,254,1
Apple 5,254,1
Rita's Cakes N Chocolates,254,5
Jai Bhavani Restaurant,254,1
Meals Parcel,254,0
Swad Dhose Wala,254,4
Shri Swami Samartha Pure Veg,254,2
Da White Mustache,254,0
Flavours,254,2
Anka's Cakes n Cuisines,254,4
Kharwas & More,254,4
Chinese Taste,254,0
The Corner Cafe,254,5
Food Adda,254,4
Happy Breaks,254,3
Dakshin Bharat,254,3
Berozgar Bawarchi,254,3
Masakha - Seafood Resto & Bar,254,5
Lucknow Dum Biryani,254,1
Sanskruti Family Restaurant,254,2
Kalje Misal House,254,2
Jalsa Resto,254,2
Biryani Express 100% Homemade,254,4
Hashtag Briyani & Cafe,254,4
Marwadi Jalebi Junction,255,5
Hotel Shiv Leela,255,4
Gayatri Bhel,255,0
Spine Woods,255,0
Bismillah Hotel,255,1
Pizzeria Cafe,255,4
Shiv Sagar,255,4
Hotel Sagar,255,0
The Gabbar's Cafe,255,0
Krishna Bhel,255,5
Mehfil Family Garden Restaurant,255,0
Chinese Cuisine Fast Food & Snacks,255,2
Khatta Hyderabad,255,0
Two Doors,255,3
Dai Zou,255,1
Chinese Bowl,255,5
Punjabi Shack,255,2
Food Favourite Xpress,255,4
Café 24 - Mind Space Hotel,255,3
Hotel Sharwari,255,1
Hunger Mate,255,5
Roll Boost,255,2
King's Bakery,255,5
Saar By Swati Joshi,255,3
Vishwakamal,255,5
Falafels,255,4
The Northern Cafe,255,2
Vandana's Kitchen,255,1
Spiceace,255,3
D K Khan Caterers,255,3
Varsha Bhel,255,3
Mubarak Caterers,255,0
The Wrap Cafe,255,4
Mhasobachi Jatra Khanawal,256,2
Konkan Express,256,5
F5 Biryani House,256,1
Dakshin,256,0
Dhawle Bandhu Misal House,256,5
Bakers Point,256,4
Fish Cornerr,256,4
Tasty Box,256,4
Shreeji Ice-Cream Parlor,256,3
Burger Craft By Street Meat,256,1
Purnagiri,256,1
Namma Kitchen,256,3
Shreeji Ice Cream,256,4
Bharat Garden Restaurant,256,3
Food 09 To 49 To 99,256,4
Bakers Brown,256,0
Samosa Zone,256,0
The Oyster,256,1
Nutri World,256,4
Hotel Reddy,256,0
Hash Tag Meals,256,4
Master Chef,256,2
Taipai Momo,256,5
The Cafe Food Bloggers,256,2
Shivanand,256,3
Rasoi-Se,256,3
Desi Bawarchi,256,5
Radha Krishna,256,0
Garwa Garden Restaurant,256,3
Yo Fro,256,5
Tcafe,256,4
Cafe Berlin,257,3
Punjabis,257,1
Hotel Vihaan Pure Veg,257,0
Masti Katta,257,3
Atharva Eggs Corner,257,0
BADSHAH SWEETS,257,5
Bora Chinese,257,5
Oh So Stoned,257,2
Pradeep Fast Food,257,1
Hotel Nandini,257,3
Bon Bon Candy Cake Shop,257,4
Moshing Cuppa,257,5
Chao Mung China,257,0
Lavith Cafe,257,3
Philly Fried Chicken,257,3
Chinese Taste,257,5
Crimps,257,0
Biryaniwale,257,4
Yaa Rawaji - Fantastic Food,257,1
Naaz Bakery,257,1
Perks N Brews,257,1
Bhatia's Kitchen,257,2
Twinkle Kitchen,257,4
Hotel Ramnath Misal,257,3
Grab & Chill,257,3
Twisty Potato,257,4
Hashtag Burger Box,257,4
Chow Singh,257,2
The Sparrow Rolls,257,4
AV's Pizza,257,2
Curry Leaves,257,2
Theka Cafe,257,5
K Rock Resort & Restaurant,257,0
Dimdoo,257,4
Hotel Satkar,257,2
HealthyBee,257,4
King's Biryani,257,1
Chote Miya,258,5
Cafe One,258,3
Khatta Hyderabad,258,4
Hari Krishna Hotel,258,5
Yummy Tummy,258,1
Hotel Saptsrungi,258,3
MINAR,258,2
Paneer King,258,2
Signature Family Restaurant & Bar,258,4
Udupi South Indian Snacks,258,5
RK'S Food @99,258,3
Hotel Chandrama,258,0
Shree Sadguru Krupa Hotel,258,3
Northern Treats,258,1
Sindhi Snacks Center,258,5
Murli Best Bhelpuri,258,3
Kitchen Stories,258,5
Golden Misal,258,1
Al Madina Biryani House,258,2
Bhook,258,2
Reddy's Biryani House,258,5
Chang's Momos,258,5
Kerala House,258,1
Cafe Coffee Day,258,1
The Waffler Co.,258,1
Time Plz,258,2
Rajtoran  Gavran Special Thali,258,5
Janaki Family Restaurants,258,4
Cocoa Patisserie and Bakery,258,5
Hotel Devasa,258,5
Jotiba Dosa Center,258,0
Gayatri Restaurant & Bar,258,5
Pi R Square Cafe,258,1
Biryani House Veg-Non-Veg,258,4
Shawarma Hut,258,1
The Chinese Cafe,258,4
Hotel Rayat,258,5
Aapal Shiwar,258,1
Gourmet Men,258,3
Yo! Paajis,258,5
Hotel Sugran Veg-Non Veg Family Garden Restaurant,258,2
Krushna Pure Veg,258,2
Taste Of Pune,258,5
Pizza Point,258,0
Beyond Coffee,258,0
Hero Sandwiches,258,0
Hotel Raavee Exotica,258,5
Fuel Blend,259,5
Punjabi Chaska,259,3
Satkar,259,3
Kings Memories,259,5
The Matka Biryani,259,1
Curry & More,259,0
Jalebi Junction,259,0
Shiv Bhojnalaya,259,3
Grovow Salad,259,0
Cup a Tea,259,2
Bobby Da Dhaba,259,5
The Hideout Restaurant,259,3
Hotel Rajmudra,259,4
Paluskar Chicken 65 Centre,259,3
Hotel Gavthan Wada,259,4
Breads And Biryanis,259,4
Aaaryan Biryani House,259,5
Feast Multicuisine Restaurant -Zip By Spree Spine Hotel,259,3
Pizzitos,259,1
Hotel Arya,259,1
Hotel Celebrations,259,4
Flavours by Gurpreet,259,3
Punjabi Swag,259,0
Masala Mantra,259,4
Urbano Pizzas,259,1
Yaaron Da Kitchen,259,5
Hidaya Catering,259,0
Gandarree Veg Treat,259,2
Rohman Cakes & Bakes,259,4
Laxmi Resto Bar,259,3
Golden Chopsticx,259,1
Dilkhush Original Kutchi Dabeli,260,4
Shokeen Roll's,260,2
Koki,260,0
Sam's Kitchen,260,2
Malgudi Tiffin,260,3
Wings Mama,260,5
Red Peonies,260,1
Chicken Xperience Venky's,260,1
Natraj Bhel & Chat House,260,2
Hotel Prasad,260,4
Rice Bowl Company,260,5
Daily Bhojan,260,5
Celebration - Mercure,260,0
Shivprasad Dhaba,260,0
Burger Street,260,5
Sheetal Chinese Fast Food,260,5
Padmavati Chinese Corner,260,4
Rajwada,260,0
3.14 Hand Rolled Traditional Pizzas,260,1
Tulsi Snacks Centre,260,4
Rohan's Kitchen,260,1
Cafe Season,260,2
Chatrapati Pan Shop,260,5
Village Roof Top Lounge and Dining,260,1
Udupi Swada,260,2
Khana Junction,260,3
Chinese Delight,260,4
Hotel Shivshahi,260,1
The Fuel,260,1
Bakers Brown,260,0
Maharaja Thali,261,4
Kusum Kitchen,261,1
Hotel Aditya Dhaba,261,3
Hotel Tampa,261,5
Thebakersfactory,261,4
Anup Hotel,261,1
The Bombay South,261,0
Pushpam Mitahiwala,261,2
China Xpress,261,4
Malwani Thaat,261,4
Spice Multi Cuisine Restaurant,261,0
Shree Ganesh Fast Food,261,3
It's Mirchi - Ramee Grand Hotel,261,4
Annapurna Pure Veg,261,0
Anand Late Night,261,4
Hotel Annas,261,3
Tanmay Resto & Bar,261,4
Pushkaraj Dhaba,261,2
Shama Bhosle's Lazeez Biryani,261,3
Chow Down,261,2
Vrundavan,261,4
Home Sitte Shawarma,261,0
Cream Corner Cake Shop,261,1
M.M. Restaurant,261,5
Anjali Tiffin Services,261,1
Saba Shahi Darbar,261,2
Cafe Classic,261,4
Yash Coffee Shop,261,0
Cafe Xtra Dose,261,4
V Cafe And Restaurant,261,4
Nukkad Cafe,261,0
Hotel Shivmalahari,261,2
Republic of Noodles - Lemon Tree Premier,261,0
Maharashtra Caterers,261,4
AN Chinese & Fast Food,261,1
Chhota Farooque Caterers,261,3
Shake Shack Co,261,3
Alok Restaurant & Bar,261,0
Sai Hotel,262,5
Balaji Bhel And Farsan,262,4
Food Esqure,262,1
Star Of India Restaurant,262,2
Punjabi Delite,262,2
RN's Chicken Kichen,262,2
Hotel Annapurna,262,0
Cafe Raga,262,3
Game Of Spices,262,2
Om Snacks Center,262,4
Dhareshwar Snacks & Chinese,262,4
Hotel Nyahari,262,4
Bhadravati Vadapav & Snacks Center,262,5
Laxmi Enterprises,262,2
The Hungry Gypsies,262,0
Rhythm Cafe,262,3
The EggAffair Cafe,262,5
Cafe Creamy Nuts,262,1
Lolo Food,262,3
Vishwa 7 Wonders Cafe,262,4
Shri Krishna Pure Veg Restaurant,262,1
Kesar Family Restaurant,262,3
Jay Ganesh Bhel & Panipuri,262,5
Hotel Shree Kateel,262,3
Vandan Restaurant,262,3
Curry Boy,262,2
Kailas Misal,262,1
Manunatha South Indian,262,1
Rajasthani Tadka,262,0
Puneri Khana,262,5
Manali Pure Veg,262,4
Panorama Cafe,262,2
Chandromaa's,262,3
Malik's Biryani,262,4
Food Express,262,3
Torna Misal,262,0
Aparna's Kitchen,262,5
Coffee Stories,262,5
Khet Se Thali Tak,262,1
Nic Natural Ice Cream,262,1
Hotel Shivneri,263,5
Zara Family Restaurant,263,2
Shree Vaishnavi & Sunandas Malvani,263,0
Aapki Rasoi,263,0
Breakfast,263,3
Hotel Haveli Garden,263,4
Nawabish,263,3
The Waffles Hut,263,1
O Balle,263,1
Sumitra Pure Veg,263,3
Taste Is Good,263,1
Hotel Apsara - Babbi Da Dhaba,263,4
Flavours by Gurpreet,263,3
Munchy Crunchy,263,1
Khushi Curries And Biryani,263,2
Alleppees Kerala Delivery Kitchen,263,3
Handi Se,263,2
Seasons Food,263,5
Kanchan Family Restaurants,263,1
Lonavala Spice,263,5
Cafe Xinga,263,1
Rudraksh Pure Veg,263,2
Kue Club & Cafe,263,5
Fulka,263,5
Hotel Gagangiri,263,2
Bar 101 - JW Marriott Pune,263,2
Nitrobuzz,263,1
#Selfieccino,263,0
Kapila Garden Restaurant & Bar,263,4
Sk's Corner,263,0
Sailors Bakery,263,3
Hotel Annapurna Mutton Khanawal,263,0
Maharaja Thali,263,4
Bombay Food Kitchen,263,5
Bollywood Biryani Centre,263,5
MD. H Briyani House & Chinese Restaurant,263,0
Guruprasad Snacks,263,5
The Cake Shop,263,2
Gokool,263,4
Cookrookoo,263,5
Jashn e Awadh,263,3
Maz Burger,263,3
Khuraak Foods Pure Veg,263,1
Sainath Khanaval,263,3
Naivedyam Pure Veg,263,1
Meals Home Restaurant,263,4
Oya Kekars,263,0
Shree Krishna Palace,263,1
Fryers Kitchen,263,2
Kaveri Sea Food,263,5
Kunal Garden Family Restaurant,263,5
Sai Arsh,263,2
Chandani Gate,264,5
Mejwani Canteen,264,2
Cafe High Street Corner,264,4
AwwSome Bite,264,5
Balaji Misal House,264,1
Anna's Biryani,264,0
S.R. Biryani,264,5
Food Fiesta,264,4
Talap,264,1
Madhuban Resorts,264,4
Bindaas Bawarchi,264,1
2 BHK Restaurant,264,0
Punjabi Shack,264,0
Hotel Shreenidhi,264,1
Sachin Restaurant,264,3
New Ashoka Pure Veg,264,0
Spice Of China Chinese,264,1
Mr. Kheema,264,2
JB007,264,2
HIP HOP FOOD,264,1
Sidhu Punjabi Dhaba,264,0
Namma Kitchen,264,2
Sawant Malvan Katta,264,4
Cake Shake,264,2
Hotel Shivansh,264,3
Breakfastic,264,0
Connexions Lounge & Bar - Holiday Inn Pune Hinjawadi,264,3
Hotel Natraj,264,1
Shree Pure Veg,264,1
Fish O Fish,264,1
O Balle,264,5
Tarif Dum Biryani House,264,1
Anaya Family Resto,264,3
Nawab's Kebabs,264,3
Hotel Chilaapi,264,4
Somu's Chai Cafe,265,4
South Sagar,265,2
Pind Punjab Express,265,5
Swad Amruttulya,265,0
Tastation Cafe,265,0
Hungry?,265,2
Fast Food Centre,265,4
Cream California,265,5
Bismillah Restaurant,265,0
Hotel Gayatri Food,265,1
Annamayya Restaurant,265,0
Belleza,265,2
Burosta,265,0
Gandharv Garden Restaurant & Bar,265,3
MB Express,265,4
Sangram,265,0
Sravs Kitchen,265,2
Hotel Kaveri,265,5
Smug,265,5
Padmavati Snacks Center,265,4
Pokket Cafe,265,5
KP Hotel,265,3
Nitrobuzz,265,4
Aman Biryani,265,1
Doner Bites And Desserts,265,3
Lean Stories,265,0
Tuljai Biryani,265,0
Puneri BBQ House,265,4
Tulsi Sweets,265,5
Cafe Good Day,265,1
The Engineers Biryani House,265,5
Bunk Cafe BC,265,5
Cafe M Cube,265,2
Timepass,265,1
Nutrimonk.life,265,1
The Jumbo Food's,265,3
Maharani Veg & Nonveg,266,4
Aesthetic's Nutrition,266,0
Subhanallah Hotel,266,3
Netra Foods,266,2
Cafe Delight,266,0
360 Degree - The Rooftop Restaurant & Bar,266,2
46 Lounge Restaurant,266,4
Aftertaste Biryani/Garden Biryani,266,2
Savlahari Pot Ice-cream & Mastani,266,2
Hotel Mavala,266,5
Taiyang,266,1
Indorilaal,266,0
Bronze Pan,266,5
Charm Hot and Chilled,266,3
Hotel Kohinoor,266,5
Central Food Court,266,1
Grill Zone,266,3
Vivi's Framos,266,0
Amrita Pure Veg,266,0
Maharashtra Food Services,266,4
The Momo Company,266,5
Swad Junction,266,3
Coffee With Friends,266,3
R Chinese Treat,266,5
Cafe MH 12,266,0
Hotel Rajdhani,266,4
Pet Pooja,266,5
JD Cafe,266,0
Kalpana,266,2
Prabha Vishranti Gruha,266,5
Kishor Super Market And Snacks Center,266,5
Savlahari Pot Ice Cream & Mastani,266,3
Annpurna Thali's,266,0
Kanaka Durga,266,1
Layers Sandwich,266,5
Dhanshree Food Plaza,266,1
Fit Af,266,5
Ancient Udupi,266,2
New Poona Bakery,266,2
Zahra Cakes,266,2
Fricken FryDay,266,4
Picante Pure Veg,266,0
Jai Ganesh Dosa Centre,266,0
24Momos.in,266,4
Panda cafe,266,0
Darbar - E- Falafel,266,2
Aswad Khanaval,267,1
Swaraj Hotels,267,5
The Dark Kitchen,267,4
Hotel Gandharv,267,3
Shahi Biryani,267,5
Cafe Crimica,267,0
The Forestry,267,5
MH-J1,267,4
Kwality Chinese,267,4
Shri Virbhadra Ice Cream Parlour,267,1
Knight Hunger,267,2
IceBerry,267,5
Food Court,267,2
Leboa - St Laurn Hotel,267,3
Hotel Omkar,267,4
Hotel Malhar,267,5
MH09 And Nandini Cold Cakes,267,4
Good Food,267,3
Brewbakes Cafe Bistro,267,2
Arun Ice Creams,267,2
Payatha - Ethnic Foothill Restaurant,267,1
Cafe Choco Craze,267,2
Kaware Cold Drinks,267,1
Food Flavour,267,3
Koyla Dum Biryani,267,2
Kolkata Darbar,267,0
Hotel Maharaja,267,0
Bunkers Kitchen,267,2
Mughal Rasoi,267,3
Hide Out Lounge & Cafe,267,3
Delicious Paratha,267,2
Fry Pan,267,1
Sawariya Delhi Chaat And Pav Bhaji,267,2
Bhairavnath Misal House,267,0
More Chinar Snack Centre,267,2
The Chinese Restaurant,267,4
Satvik Homemade Jain Foods,267,4
Royal Court,267,4
Kad's Restaurant,267,3
Spice,267,1
Madhur Family Restaurant,267,5
Fusion - Fariyas Holiday Resort,267,4
Parathawale,267,5
China Express,267,5
Apples & Cinnamon,268,2
Sudit Su's Chinese,268,3
The dinner,268,5
Shiv Bhojnalaya,268,4
Kapila Restaurant,268,4
Maratha Khanawal,268,5
Picadore - Picaddle Resort,268,2
Chopsticks,268,4
Green Sampan,268,0
Amruth Vilas,268,4
Fill My Tummy,268,4
Mike N Yankees,268,1
Hotel Sanskruti,268,2
Nyahari Snacks Center,268,4
Kalinga Restaurant & Bar,268,1
Modern Chinese Fast Food,268,2
Basilia Pizzas,268,2
Hotel Kamat Meera,268,2
The Khandeshi Katta,268,5
Hotel Pangat,268,0
Celebration Veg Resto,268,4
Torna Mutton Khanawal,268,1
Zhakkas,268,5
The Cake House N Cafe,268,5
Royal Connaught Boat Club,268,0
Kala's Veg,268,4
Jai Tulja Bhavani Jagdamba,268,1
The Bento Company,268,3
Raje Bhosale,268,0
Cafe Xtra Dose,269,1
Royal Cafe,269,5
Cafe Brew Barn,269,5
The Curry Kitchen,269,2
Box Singh,269,1
Subway,269,0
Hotel New Vrushali,269,2
Caffe Tree Corner,269,1
Golden Bites,269,2
The Royal Bowl,269,1
Rushis Kitchen,269,2
New Rolex Bakery,269,4
Bharat Garden Restaurant,269,5
Soda Monkey,269,4
Gajanan Amrutulya,269,3
Sagar Cafe,269,4
Srushti Garden,269,2
Mayuresh Dining Hall,269,3
Jhakash Indore,269,4
The Village Corner,269,3
Apple 5,269,2
Vinayaka's Kitchen,269,2
Taste Of Rajasthan,269,0
Hotel Jai Malhar,269,5
Secret Kitchen And Priyas Briyani House,269,2
Taaj Biryani's,269,1
Samudra Veg & Non Veg Restaurant,269,0
Golden Chinese Center,269,3
The Cake & Cream Factory,269,3
Murlidhar Pure Veg,269,2
Sufra Restaurant & Cafe,269,0
Ganga Litti City,269,3
Cocktail Icecream,269,4
R. C. Corner,269,5
Mahavir Mithai,269,0
Shree Ashapuri Dining Hall,269,3
Dineshaw's Ice Cream,269,1
Flavours,269,1
New Hyderabadi Biryani House,269,1
S G Bakers,269,3
Chawla's 2 Online.com,269,2
Waari Book Cafe,270,5
Khandeshi Swad,270,3
New Durga Biryani,270,1
In Green,270,3
HEALTHYCIOUS,270,1
Neo Wood Ambassador,270,5
Udipi Refreshment,270,1
Pagdandi Books Chai Cafe,270,0
Bashree,270,1
Muscle Foodz,270,4
EveBox,270,0
Hot Tadka Restaurant,270,3
Gaon Jevan,270,2
Aapla Pizza House,270,5
BADSHAH SWEETS,270,1
Hotel Sai Darbar,270,0
Bhavnagri,270,3
Chilling Adda,270,2
Wah Marathi Dine N Wine,270,2
Hotel Kohinoor,270,5
Crust Patisserie & Deli - Novotel,270,0
Belge Cakes & More,270,5
Prakash Snacks Center,270,3
K2H Meals,270,2
CurryTym,270,4
Lucky Restaurant,270,4
Claypot,270,0
Cafe High Score FC,270,5
The Chef's Way Cafe,270,4
Rolling Bistro,270,2
Datta Uphar Gruha,270,3
Shiv Sagar,270,0
The Bake House,270,3
The Sugar Box,270,0
Samruddhi Bhel,270,3
Cake N Counter,270,5
Nation 52 Kitchens,270,0
Chhajja - The Coffee Shop,270,4
Dream's Cafe,270,4
El Taj,270,1
The Nawab Kitchen,270,4
Rolf- Roar of Fearless Lion,270,4
Avishkar Resto and Bar,270,3
Shree Samarth Pure Veg,271,5
Ruchira Restaurant & Bar,271,1
Hotel Kalvan,271,3
Hotel California TPD,271,0
Biryani Bliss,271,3
Hotel Fish Land,271,4
Kavi Misal,271,0
Aapla Pizza House,271,0
Panchavati Gaurav,271,0
Zanzibar - The Central Park Hotel,271,2
Hotel Vedant Mahi Biryani House,271,5
Valley Bar,271,5
V2U Meals,271,5
Rolling Bistro,271,2
Hotel Atithi,271,4
Bia Blasta,271,5
Freshia Cold Press Juice Bar,271,1
Thalipeeth Ani Barach Kahi,271,3
Urban Hippies,271,5
Chinese To China,271,5
Energy Cafe,271,2
Hotel Sai 24,271,0
Khamangg Street,271,3
Ghar Ka Khana,271,3
Mejwani Canteen,271,2
Persian Restaurant,271,0
Desii Bites,271,3
Ghar Ka Khana,271,5
Shivalay A1 Dum Biryani,271,0
Hotel Milan,271,1
Hashtag Briyani & Cafe,271,3
Tea Cafe,271,3
Rutu's Restaurant,271,4
Gurunanak Dairy And Sweets,271,2
MH12 Chatkaara,271,4
Lucky Chinese And Snacks Center,271,3
Gizmo Fast Food Zone,271,4
Sky View Restaurant,271,2
Chatakdar,271,1
Maharaja Dhaba,271,2
Hotel Tanishka,271,2
Bhagat Khubchand Vaishnu Hotel,271,0
New Hotel Matoshree,271,1
Delhi Biryani House,272,1
Master Dosa,272,4
GS Biryani,272,3
Special Delhi Chat Bhandar,272,3
Athavan Hyderabadi Food Corner,272,4
Cafe Saheeha,272,1
Hari Narayan Nasta House,272,1
M Pizza,272,1
Paratha & Biryani House,272,1
Sumadhu Pure Veg,272,2
Royal Food Court,272,5
Mansi Coffee,272,0
Mom'S Caffe,272,1
Hotel Sadguru,272,4
Hotel Maharaja,272,0
Hotel Vidarbha,272,0
The Pizza Rocks Cafe,272,4
Kaka Wadewale,272,1
Sarvadnya Chinese & Milk Dairy,272,3
Doner Bites And Desserts,272,1
Kopasa The Taste,272,4
Hotel Krishna Palace,272,4
Raghuveer Hotel,272,1
We-Can End Cravings,272,0
Pardeshi Chinese,272,2
New Punjabi Rasoi,272,3
M I Eggs And Snacks Center,272,3
Aadhya Amruttulya,272,0
Hasnen Caterers,272,2
Ronnie's Food Junction,272,4
Pranjal Misal & Snacks Centre,272,4
The Taste Hotel,272,4
Flavours - The Veg Treat,272,1
Nik's,272,1
Tiger Trail - Hotel Royal Orchid Central,272,2
Tabre Paw Bhaji,272,1
Rajeshahi Biryani's,273,5
Butter Chicken Factory,273,5
Hotel Masal,273,1
Hotel Shivshahi,273,2
Chinese Katta,273,1
Anna Dosa,273,2
